"id","x","y","t","parent_index","district"
957085,7.090100625788,15.1130227408764,734,886019,"USAQUEN"
960106,7.87154261528432,16.6968924636087,1331,886215,"USAQUEN"
960536,7.93181071935787,20.4018136726793,1702,886635,"USAQUEN"
960661,7.29087939639162,22.9930761240037,516,886831,"USAQUEN"
960816,7.11018105022005,23.0803733145462,614,886946,"USAQUEN"
960722,7.76552406292669,23.1897229088803,859,886921,"USAQUEN"
961012,7.78043227826191,26.0396977790232,1242,887134,"USAQUEN"
961116,7.49963056248397,27.3960721416581,1223,887391,"USAQUEN"
962603,8.62328506673757,14.0152927479776,528,888903,"USAQUEN"
962875,8.48909044545102,17.354497164089,1228,889228,"USAQUEN"
963150,8.87129540108831,20.193186211701,794,889470,"USAQUEN"
963305,8.00849617049688,21.7017164872066,959,889605,"USAQUEN"
963432,8.29510182962442,22.8308046233829,1708,889691,"USAQUEN"
963383,8.0651449953464,22.5235714247778,1016,889757,"USAQUEN"
963523,8.30347016130871,23.8904387239769,1820,889889,"USAQUEN"
963616,8.88870498084229,24.0814695973275,888,889883,"USAQUEN"
963550,8.40391575470465,24.7857786341173,731,889938,"USAQUEN"
963592,8.8612921873707,24.1104662033761,1608,889881,"USAQUEN"
963582,8.70822253738633,24.6759679242407,1843,860658,"USAQUEN"
963604,8.64118618334066,24.3570560610372,1645,889920,"USAQUEN"
963627,8.18869323490021,24.6496655695582,870,889876,"USAQUEN"
963712,8.70759678907035,26.587298020775,673,890034,"USAQUEN"
963727,8.03930152869778,26.9936617407249,1665,890006,"USAQUEN"
963827,8.19621105005904,27.7895037377574,603,890110,"USAQUEN"
963853,8.43544326984022,27.1428732730708,818,890083,"USAQUEN"
964131,8.91532829415092,29.8427537932889,1831,890421,"USAQUEN"
964066,8.42454913293564,29.8714012460899,1393,890366,"USAQUEN"
1006026,9.61190818891308,13.4210046800563,1790,935351,"USAQUEN"
1006132,9.4531111494864,13.8345115348196,707,935506,"USAQUEN"
1006154,9.37392939038624,14.7303263886538,1203,935515,"USAQUEN"
1006161,9.43893333828473,15.5822437996845,1841,935574,"USAQUEN"
1006264,9.38866734532167,17.7363070985769,1035,935635,"USAQUEN"
1006314,9.80405890051486,17.5997710302401,1000,935653,"USAQUEN"
1006471,9.42076337398944,20.5438148830178,1229,935891,"USAQUEN"
1006510,9.21093881284246,20.9132805169737,1012,935964,"USAQUEN"
1006548,9.24854831029573,21.2865639764072,1955,935938,"USAQUEN"
1006600,9.61185684839083,22.1215119958423,991,936013,"USAQUEN"
1006765,9.89569747750922,26.0282912730837,854,936260,"USAQUEN"
1006881,9.59610401814204,28.7885643214995,645,936356,"USAQUEN"
1006900,9.49892930442921,28.2123213238264,1774,936357,"USAQUEN"
1007433,10.6078953539461,13.5353071255395,1341,936912,"USAQUEN"
1007403,10.802327034612,13.5502482911837,1616,936952,"USAQUEN"
1007469,10.038101452244,14.3227086279996,1933,936987,"USAQUEN"
1007468,10.3219166167056,14.3458258714885,1934,936987,"USAQUEN"
1007549,10.3568106418864,18.8858286561569,1106,937075,"USAQUEN"
1007878,10.3070786711937,26.5280282186702,999,937451,"USAQUEN"
1007860,10.0264404789438,26.594088310135,1044,937431,"USAQUEN"
1007916,10.2084577468361,27.3170637538612,1254,937480,"USAQUEN"
1007945,10.0601548108741,27.9024251247682,617,936301,"USAQUEN"
1007893,10.5304483032231,27.2763910624313,1715,937508,"USAQUEN"
1007900,10.2719254068682,27.1404517803275,1847,937498,"USAQUEN"
1007966,10.2224818355893,28.0692522994343,835,936349,"USAQUEN"
1007975,10.8493542662436,28.8340647014586,1629,937559,"USAQUEN"
1007973,10.611759905182,28.6054990759276,1651,937548,"USAQUEN"
1007947,10.0620483133784,28.2646640303179,826,936359,"USAQUEN"
1008088,10.3998321450851,29.3198251153456,728,937645,"USAQUEN"
1008541,11.2731714212636,27.7565644808494,545,938124,"USAQUEN"
1023233,5.69892859600468,15.4499896764503,1965,953883,"USAQUEN"
1023246,5.69287806833581,15.762019683112,1833,953764,"USAQUEN"
1026582,6.64001557434747,16.6031420183199,1395,957277,"USAQUEN"
1026734,6.31122424167559,17.996959892556,504,957422,"USAQUEN"
1026891,6.92903155210602,18.9520330535947,948,960396,"USAQUEN"
1026856,6.34177868128996,19.1848589472083,1567,957617,"USAQUEN"
1026990,6.04273534753867,20.8417053304631,1850,954349,"USAQUEN"
1027193,6.98574263123903,21.9776761737389,868,957943,"USAQUEN"
1027104,6.22116779468561,21.1692167857955,1910,957835,"USAQUEN"
1026315,7.03335290564012,14.5850471523453,552,956959,"USAQUEN"
1029000,7.19218982239412,15.0151781297095,1498,959978,"USAQUEN"
1029166,7.33656015948681,16.8513477596438,551,960141,"USAQUEN"
1026546,7.02622628064194,16.4223639917696,1421,957201,"USAQUEN"
1029193,7.94414845809298,17.2143937075092,1833,960206,"USAQUEN"
1029514,7.07376865288323,19.8885287901736,581,960461,"USAQUEN"
1029447,7.63228769032735,19.2768074933054,1523,960418,"USAQUEN"
1029581,7.11482979587489,20.6211615811054,1240,960482,"USAQUEN"
1029582,7.07373671872016,20.7507719086613,1244,960482,"USAQUEN"
1029760,7.31859714525601,23.0947339074591,621,960693,"USAQUEN"
1029779,7.16066512001969,23.3895013851819,1896,960793,"USAQUEN"
1029766,7.55237164558634,23.178321944829,633,960774,"USAQUEN"
1032407,7.97323856550861,24.5393861808577,1637,960882,"USAQUEN"
1029862,7.24538822256381,24.090538696795,543,960859,"USAQUEN"
1029851,7.2568346864821,24.6766219814231,1194,960830,"USAQUEN"
1030163,7.60363185582104,27.5331082139333,1058,961114,"USAQUEN"
1030185,7.67587899586048,27.5037236646348,1058,961113,"USAQUEN"
1031534,8.16485128180753,14.9480376948953,894,962643,"USAQUEN"
1031489,8.5247857178324,14.5563093444533,597,962597,"USAQUEN"
1031525,8.30575834176027,14.6910713027812,1188,962561,"USAQUEN"
1031705,8.87830639686257,16.9177728628123,1320,962750,"USAQUEN"
1031684,8.73662151186663,16.0322973604017,796,962823,"USAQUEN"
1031813,8.2567824282321,17.3604059721815,1231,962912,"USAQUEN"
1031859,8.14382958717513,17.3204455595666,1884,962882,"USAQUEN"
1031816,8.09405159597735,17.3765460726741,1230,962912,"USAQUEN"
1031731,8.09404634726291,17.0365965280757,1749,962847,"USAQUEN"
1031866,8.99326212957298,18.2764384088939,656,963036,"USAQUEN"
1031935,8.39219635686382,18.275948689838,651,962936,"USAQUEN"
1031946,8.23877002133757,18.6111857453519,753,963011,"USAQUEN"
1032140,8.64824037038372,20.5089167919797,1128,963283,"USAQUEN"
1029563,8.01742940294838,20.7389762561598,1311,960535,"USAQUEN"
1032207,8.67182931133134,21.5822625682737,1702,963339,"USAQUEN"
1032166,8.16293518364335,21.6613876186004,1631,963334,"USAQUEN"
1032170,8.74892539239707,21.0154202443705,1543,963342,"USAQUEN"
1032349,8.6153389354124,23.881128243555,782,963568,"USAQUEN"
1032428,8.34312208125545,24.8228395528356,612,963656,"USAQUEN"
1032511,8.77118311561863,25.2596371237335,1509,963666,"USAQUEN"
1032660,8.16838335978082,27.8591796468419,1038,963829,"USAQUEN"
1032621,8.64037615637049,27.119336584877,1932,963797,"USAQUEN"
1032678,8.72357130366211,27.9738287172428,894,963811,"USAQUEN"
1032860,8.53695960115543,29.0820840799685,1258,964050,"USAQUEN"
1072488,9.92274114031474,14.7746136882864,1933,1006094,"USAQUEN"
1072554,9.61181302737088,15.8862476126228,576,1006239,"USAQUEN"
1072541,9.65489603673096,15.5264407687327,1566,1006199,"USAQUEN"
1072562,9.02043634656257,16.1105880666253,1900,1006242,"USAQUEN"
1072629,9.2404331087662,17.337007687815,1936,1006308,"USAQUEN"
1072615,9.68817932060825,17.6099745474643,1303,1006268,"USAQUEN"
1072728,9.33804464619456,18.3666417592038,986,1006367,"USAQUEN"
1072798,9.28516090382765,19.1217281471813,977,1006444,"USAQUEN"
1073915,9.98143637499106,19.524707276671,1355,1007649,"USAQUEN"
1072891,9.13744381450616,21.3306976836651,1087,1006584,"USAQUEN"
1072993,9.89469249541725,22.7945448844997,867,1006627,"USAQUEN"
1096897,9.01491868647978,24.2029711509396,1622,1032399,"USAQUEN"
1073077,9.11494864955857,25.821921666164,1457,1006742,"USAQUEN"
1072483,10.122745742188,14.4975633902455,1921,1006116,"USAQUEN"
1073777,10.4118675176184,14.5002860384143,1933,1007473,"USAQUEN"
1073842,10.6534491458553,18.7368931300223,1130,1007561,"USAQUEN"
1074025,10.1259451299305,19.9948095507636,1802,1007682,"USAQUEN"
1074023,10.3091902096201,20.6697944923941,1771,1007707,"USAQUEN"
1074138,10.1994316148118,26.9564096674614,702,1007873,"USAQUEN"
1074234,10.7068740476253,28.2065974535524,1777,1007942,"USAQUEN"
1074330,10.5649342246444,29.5276026571109,1118,1008057,"USAQUEN"
1088454,5.45479508956438,15.5382706044989,1578,1023314,"USAQUEN"
1088443,5.87428811698953,15.908427199174,644,1026500,"USAQUEN"
1091390,6.54789082875317,15.5700457641318,1590,1026444,"USAQUEN"
1091589,6.83642488932176,16.839004230923,1260,1026527,"USAQUEN"
1091659,6.00222371946347,17.9038040853146,1238,1026665,"USAQUEN"
1091716,6.45737251299842,18.3887384395851,1976,1026728,"USAQUEN"
1091751,6.65346783960662,18.3883288005377,612,1026735,"USAQUEN"
1091836,6.6393748992392,19.8379449808856,1630,1026970,"USAQUEN"
1091918,6.45278239038211,19.3547789410808,1146,1026943,"USAQUEN"
1091864,6.08158521049852,19.1224278808937,1805,1026920,"USAQUEN"
1091884,6.82326221903501,19.5332418745912,1774,1026871,"USAQUEN"
1092032,6.88283169975705,20.2087246719799,953,1027079,"USAQUEN"
1092105,6.83199198251594,21.8433484045161,1128,1027138,"USAQUEN"
1093870,7.49511456096127,14.7437379068394,948,1028958,"USAQUEN"
1096085,7.86302787176886,14.0961800257827,1845,1031522,"USAQUEN"
1096258,7.99748362606235,16.6125216245205,1703,1031688,"USAQUEN"
1096312,7.96588948873502,16.9632230141943,1761,1031828,"USAQUEN"
1094256,7.52683985733864,19.2301905530547,1808,1029469,"USAQUEN"
1094282,7.78720532835803,19.7924917897761,1426,1029486,"USAQUEN"
1094241,7.52033166361127,19.2388278844385,1524,1029471,"USAQUEN"
1094487,7.16498740714594,21.8914407728544,898,1029608,"USAQUEN"
1094418,7.66972309940375,22.3005726177464,648,1029661,"USAQUEN"
1094466,7.21582128589767,22.5944509232272,1939,1029738,"USAQUEN"
1094622,7.54486002644261,24.2554079082616,1427,1029865,"USAQUEN"
1094752,7.29593351346353,26.4878162295352,1353,1030077,"USAQUEN"
1094847,7.79187342757023,27.6307233908001,1045,1030134,"USAQUEN"
1097182,7.96564393752657,27.4356220692917,1372,1032643,"USAQUEN"
1096119,8.28844832341801,14.8821735015408,1234,1031492,"USAQUEN"
1096203,8.5978691718898,15.3165127286337,884,1031568,"USAQUEN"
1096195,8.96277317545847,15.7620617959488,1438,1031662,"USAQUEN"
1096267,8.20961121713981,16.8221256624247,825,1031692,"USAQUEN"
1096261,8.04601060469318,17.1083858504788,1160,1029177,"USAQUEN"
1096487,8.61364361151282,18.7545926471944,1853,1031952,"USAQUEN"
1096617,8.43126013052437,19.2296906374188,656,1032052,"USAQUEN"
1096618,8.99259802166246,19.767169813014,597,1032053,"USAQUEN"
1096666,8.24553956719709,20.2960385450352,1695,1032133,"USAQUEN"
1096655,8.91435230696602,20.446061793357,1416,1032156,"USAQUEN"
1096779,8.71768696964314,22.5580838219109,840,1032247,"USAQUEN"
1096881,8.59877922118195,23.2951578253811,1693,1032318,"USAQUEN"
1094496,8.0160265637236,23.2639547010789,631,1029783,"USAQUEN"
1096941,8.33523623844177,24.7356807787961,872,1032419,"USAQUEN"
1096938,8.52384290673608,24.3664896117743,1623,1032432,"USAQUEN"
1096908,8.37184952159902,24.7517504571718,1073,1032448,"USAQUEN"
1097042,8.75866264194658,25.8558926320389,1738,1032479,"USAQUEN"
1097104,8.80230728675996,26.553445438039,707,1032603,"USAQUEN"
1097131,8.17960160053882,26.9633637236966,1803,1032632,"USAQUEN"
1097064,8.87065335426982,26.4302617792023,914,1032588,"USAQUEN"
1095065,8.09255245543391,28.9545679889263,507,1032877,"USAQUEN"
1097229,8.84040200841456,28.3166526320197,1579,1032726,"USAQUEN"
1073205,8.99023901642066,28.4323296673402,1336,1006890,"USAQUEN"
1097292,8.4390088119955,28.0338612619565,652,1032729,"USAQUEN"
1097411,8.54453802044546,29.7585411000879,1551,1032891,"USAQUEN"
1097439,8.38544820760737,29.1076149970953,1817,1032851,"USAQUEN"
1134333,9.78837590485515,13.8347278348888,1594,1072359,"USAQUEN"
1134437,9.37704810016117,14.700274434749,1043,1072452,"USAQUEN"
1134503,9.46705964590082,15.4868504370973,905,1072540,"USAQUEN"
1134570,9.0527275378774,17.4482639188426,1561,1072608,"USAQUEN"
1134700,9.95696395305785,18.8448593524172,1803,1072731,"USAQUEN"
1134781,9.73521809098636,19.930440031893,946,1072818,"USAQUEN"
1134866,9.54093670065952,21.3223889493562,1983,1072923,"USAQUEN"
1134861,9.16065814723006,21.2806755985693,1080,1072916,"USAQUEN"
1134906,9.59181853736846,22.3004086855371,1126,1072966,"USAQUEN"
1134898,9.51001882754243,23.0448916202613,883,1072944,"USAQUEN"
1157566,9.05860563419592,24.8881577891502,733,1096894,"USAQUEN"
1135027,9.22695858708211,25.5463538172477,1021,1073090,"USAQUEN"
1135077,9.09261234751276,26.7636006076474,683,1097114,"USAQUEN"
1135059,9.08022283939174,26.3275192460871,719,1073131,"USAQUEN"
1135091,9.86368532529471,26.4249367365819,1066,1074162,"USAQUEN"
1135062,9.26880753717706,26.2893285118316,1763,1073113,"USAQUEN"
1135137,9.12401852792123,29.0552863452264,620,1073207,"USAQUEN"
1135619,10.4711347085517,12.5918664658634,1207,1073676,"USAQUEN"
1135732,10.4141977037721,17.5323419642218,1551,1073824,"USAQUEN"
1135747,10.5585463633409,18.7113958311177,1109,1073855,"USAQUEN"
1135748,10.5825868083135,18.4224196869193,1113,1073857,"USAQUEN"
1135838,10.3697230623663,19.7103429349686,1622,1073951,"USAQUEN"
1135857,10.5135947965103,19.8696437221392,1404,1073921,"USAQUEN"
1135881,10.6054486486344,20.4593898070786,1542,1074033,"USAQUEN"
1135937,10.6624400877601,21.9836023470891,1812,1074042,"USAQUEN"
1135958,10.3030600439105,22.5758840778114,1075,1074101,"USAQUEN"
1136023,10.8132838121481,27.5153445794575,991,1074174,"USAQUEN"
1136489,11.268936247964,13.6904441659978,1193,1074646,"USAQUEN"
1136503,11.3588053180414,13.4456426622427,1622,1074655,"USAQUEN"
1136515,11.7097018511158,27.2255582495192,1166,1074690,"USAQUEN"
1146449,5.01333724976724,15.9417130413221,1398,1085306,"USAQUEN"
1149536,5.56535270428549,15.2739377767211,1991,1088512,"USAQUEN"
1149537,5.9690234598688,15.3815320908879,1555,1091386,"USAQUEN"
1152227,6.20149489672155,15.1319432884876,1830,1088429,"USAQUEN"
1152219,6.6776273341406,15.336495241832,814,1091431,"USAQUEN"
1152348,6.45139765917591,15.9106141237756,1606,1091574,"USAQUEN"
1152308,6.77001893730818,16.3905519603109,1609,1091553,"USAQUEN"
1152306,6.27495976361286,16.6237638556551,605,1091526,"USAQUEN"
1152311,6.52423932960027,16.2148658984512,507,1091557,"USAQUEN"
1152399,6.70573606182699,17.0817890058966,986,1091598,"USAQUEN"
1155005,6.96437232882503,20.6162523529194,1259,1094310,"USAQUEN"
1154539,7.06926531813925,14.9194710793284,564,1093849,"USAQUEN"
1154695,7.60692447841122,17.3150033011863,1183,1094057,"USAQUEN"
1154919,7.00033128403549,19.0647724489727,1524,1094258,"USAQUEN"
1154945,7.69831615583649,19.7641513787496,1429,1094282,"USAQUEN"
1152613,7.07095633457722,19.1426726982044,1386,1091839,"USAQUEN"
1155019,7.29033403714478,20.8672177676667,1249,1094311,"USAQUEN"
1157382,7.91703562543123,21.9042897193141,1703,1096718,"USAQUEN"
1157340,7.96531097379807,22.898590467021,623,1094563,"USAQUEN"
1155139,7.60629509852869,22.5592541904951,1031,1094450,"USAQUEN"
1153025,7.12267342130521,24.5696896094712,890,1092298,"USAQUEN"
1155285,7.14244594645514,24.1880973551122,557,1094624,"USAQUEN"
1155276,7.52359353674225,24.7884201422104,1252,1094570,"USAQUEN"
1155264,7.70813326593199,24.7083720471744,627,1094608,"USAQUEN"
1155306,7.93559081168911,25.8379756315408,543,1094657,"USAQUEN"
1155432,7.75067862237051,26.2353849215386,1025,1094719,"USAQUEN"
1155466,7.7094284641501,27.0577451026095,1713,1094794,"USAQUEN"
1156739,8.554619063285,15.0805932460486,886,1096174,"USAQUEN"
1156804,8.90747005786109,15.2437312362908,1337,1072551,"USAQUEN"
1156810,8.11091334587035,15.727146812458,1748,1096233,"USAQUEN"
1156759,8.5235911049186,15.0680662886892,1679,1096208,"USAQUEN"
1156930,8.65567550299363,17.7652756886791,1569,1096339,"USAQUEN"
1157459,8.23537539498368,24.0075295015271,1658,1096982,"USAQUEN"
1157564,8.43354274763,25.3345322797871,1947,1097015,"USAQUEN"
1157718,8.31192456689093,26.9395115619007,839,1097152,"USAQUEN"
1157700,8.61942467166632,27.8248581873943,1820,1097257,"USAQUEN"
1157774,8.46350697603738,28.9806990577648,1258,1097273,"USAQUEN"
1157837,8.68943464975546,28.0868125208942,632,1097222,"USAQUEN"
1135129,8.95473869880886,28.6798537495774,1341,1073187,"USAQUEN"
1157963,8.69321220311847,29.665592912401,1411,1097400,"USAQUEN"
1157770,8.03112108154421,29.0536291720627,512,1095065,"USAQUEN"
1157982,8.77881248897102,29.5755691457059,918,1097419,"USAQUEN"
1157950,8.82081783035356,29.1916483940488,1856,1097388,"USAQUEN"
1192473,9.94768031627618,13.6172519336736,1575,1134377,"USAQUEN"
1192474,9.51322062621554,13.0946228288054,966,1134266,"USAQUEN"
1192504,9.75567127217801,13.7190038228024,1264,1134348,"USAQUEN"
1213469,9.02492223650924,15.3229620227216,1832,1156820,"USAQUEN"
1192640,9.4796685734181,15.2821508828915,1557,1134499,"USAQUEN"
1193744,9.9875425740988,17.6403961674338,1298,1135716,"USAQUEN"
1192752,9.77466880170285,17.149283968202,1579,1134616,"USAQUEN"
1192839,9.42582109700883,18.1775881934243,807,1134704,"USAQUEN"
1193774,9.9125847041965,18.4742449426499,1810,1134657,"USAQUEN"
1192926,9.86101759167706,20.6892124314782,918,1134813,"USAQUEN"
1193063,9.22304284465806,22.9913167063478,1628,1134956,"USAQUEN"
1214064,9.01122328444547,23.7910075647538,1210,1157434,"USAQUEN"
1194018,9.91887148938836,26.8493279930016,1269,1136003,"USAQUEN"
1193204,9.93026732579828,27.4317358623705,995,1135102,"USAQUEN"
1193311,9.4272633608588,29.8617340812278,1421,1135227,"USAQUEN"
1193654,10.8406313066931,12.9405130137249,1343,1135599,"USAQUEN"
1193659,10.1123507248456,12.6504681522044,961,1135606,"USAQUEN"
1193881,10.7236247042435,19.6795406452885,1436,1135894,"USAQUEN"
1193889,10.3147185575141,19.4310958173273,1630,1135856,"USAQUEN"
1193929,10.6323406781532,20.0471892298543,1359,1135892,"USAQUEN"
1193891,10.7246953457443,20.4967914987022,1781,1135902,"USAQUEN"
1193900,10.3969672912019,20.3750374621823,1541,1135880,"USAQUEN"
1193942,10.7213666858566,21.3982874445281,1803,1135935,"USAQUEN"
1194024,10.8346580376167,26.1036694968427,662,1135995,"USAQUEN"
1193693,11.0061621639114,13.7324289699442,1734,1135637,"USAQUEN"
1206680,5.49123322005475,15.2885424022359,522,1149528,"USAQUEN"
1206664,5.64220384224686,15.445946438547,1037,1149524,"USAQUEN"
1206675,5.09725903961771,15.6368979999601,728,1149564,"USAQUEN"
1209266,6.84128059585081,15.0000951667763,1503,1154578,"USAQUEN"
1209262,6.10037305466158,15.5222251643412,663,1149559,"USAQUEN"
1209403,6.76074911447013,16.2858683614874,1611,1152308,"USAQUEN"
1209546,6.85614162184284,16.8979301583397,1300,1152424,"USAQUEN"
1209656,6.07046211122454,19.816870882999,1729,1149897,"USAQUEN"
1209688,6.42251201415215,19.8412206719826,1655,1152649,"USAQUEN"
1209853,6.97893508942616,21.6110368804661,1148,1152799,"USAQUEN"
1209879,6.53570761796758,21.0212263459497,1950,1152829,"USAQUEN"
1209869,6.9928654277201,21.6104023170002,1131,1152846,"USAQUEN"
1213426,7.97847695761163,14.1366141736209,1172,1154359,"USAQUEN"
1211523,7.41319446830465,16.9608778125707,571,1154659,"USAQUEN"
1211498,7.37829953222596,16.8708623832966,565,1154660,"USAQUEN"
1211567,7.81798319869186,17.8942012486349,1858,1154688,"USAQUEN"
1211555,7.84739644230852,17.4606171660455,1172,1154731,"USAQUEN"
1211785,7.31685362241471,19.7398459060588,908,1154984,"USAQUEN"
1211781,7.26640416813396,19.6726817376761,1580,1154896,"USAQUEN"
1211759,7.7503818206208,19.3056316768644,826,1154936,"USAQUEN"
1211843,7.6906988808649,20.0871474748761,1409,1154924,"USAQUEN"
1211958,7.69505031185733,22.0933429144046,1037,1155109,"USAQUEN"
1211923,7.508439857865,22.2889842615101,1701,1155071,"USAQUEN"
1211979,7.53795952044861,22.2683491751965,1050,1155104,"USAQUEN"
1212034,7.38114448586526,23.1303987978987,627,1155199,"USAQUEN"
1212068,7.78277139861269,24.9193796744101,1541,1155255,"USAQUEN"
1212072,7.33725169988596,24.7045380212474,563,1155224,"USAQUEN"
1212102,7.6552923238941,24.7109164077521,1403,1155270,"USAQUEN"
1212287,7.86972865417,26.9481166890807,1719,1157624,"USAQUEN"
1212304,7.09630823830698,27.6631112520841,1072,1153154,"USAQUEN"
1213536,8.36427961224444,15.251192135398,717,1156752,"USAQUEN"
1213444,8.45667105178552,15.6367932840598,805,1156761,"USAQUEN"
1213453,8.67203325217881,15.0006465735652,927,1156778,"USAQUEN"
1213604,8.20379391979862,16.9036439663119,987,1156913,"USAQUEN"
1213569,8.21299922538409,16.8523250132548,1716,1156862,"USAQUEN"
1213648,8.9150807681969,17.7901881471578,794,1157019,"USAQUEN"
1213693,8.62630383525069,17.1053395461697,760,1157023,"USAQUEN"
1213863,8.66973803350814,19.4788807659655,613,1157216,"USAQUEN"
1213931,8.82056139678679,20.0806688444643,1713,1157263,"USAQUEN"
1214078,8.87489719695447,23.5901773862661,1213,1157442,"USAQUEN"
1212110,8.0170998521413,25.7031093975119,1031,1155295,"USAQUEN"
1214263,8.651613718771,26.7473188347337,1704,1157622,"USAQUEN"
1212181,8.00890721483885,26.0789010839645,1035,1155293,"USAQUEN"
1214268,8.14910106527302,26.5688660145062,1762,1157671,"USAQUEN"
1214361,8.70633888424478,27.9652844387891,1825,1157700,"USAQUEN"
1214354,8.49144933383707,27.6356321627431,1053,1157697,"USAQUEN"
1214432,8.66828877078637,28.1680280259659,1060,1157688,"USAQUEN"
1214410,8.68658296561543,28.7589707621888,531,1157813,"USAQUEN"
1214398,8.42249997417894,28.3599726010747,703,1157833,"USAQUEN"
1247059,9.42573785887822,14.9364076622282,1062,1192614,"USAQUEN"
1247051,9.0300184313242,14.4538761151405,1389,1192580,"USAQUEN"
1247148,9.17805081263764,15.4488839996331,1353,1213439,"USAQUEN"
1247110,9.85720782578269,15.3669181309463,743,1192638,"USAQUEN"
1247231,9.82379785024666,17.0949983515502,1580,1192752,"USAQUEN"
1247240,9.67299657736361,17.1775288682631,1591,1192729,"USAQUEN"
1247244,9.61996737667392,18.6307486902381,1803,1192828,"USAQUEN"
1247376,9.63027126023726,19.5340429929674,1470,1192892,"USAQUEN"
1247448,9.50591867877884,22.022277621767,1023,1193057,"USAQUEN"
1247514,9.46688102786958,23.4578561753853,567,1193065,"USAQUEN"
1247601,9.28996542477487,26.6547191788131,1779,1193184,"USAQUEN"
1247624,9.54198033630148,27.028887617553,980,1193193,"USAQUEN"
1248784,10.934127367222,13.4886332256705,1204,1193688,"USAQUEN"
1247177,10.072280252563,17.0954088175164,1582,1192676,"USAQUEN"
1248168,10.9586738068135,18.8564732471238,1990,1193871,"USAQUEN"
1248165,10.6978063577915,18.900154837265,1995,1193870,"USAQUEN"
1248241,10.9124862612477,19.4041108173281,1415,1193830,"USAQUEN"
1248218,10.8771976169242,19.9692863460483,1442,1193927,"USAQUEN"
1248284,10.5472449933277,20.7377599900621,1805,1193897,"USAQUEN"
1248312,10.2599873835455,21.4580652392265,1072,1193963,"USAQUEN"
1248530,10.8360063769987,29.8649139377003,1125,1194192,"USAQUEN"
1248509,10.3686515195383,29.4755431247804,1760,1194177,"USAQUEN"
1260285,5.4858656757568,15.0381531232867,533,1206681,"USAQUEN"
1262825,6.38055230314018,15.537992208659,1859,1209271,"USAQUEN"
1263025,6.87151617876548,17.450434461069,1936,1209538,"USAQUEN"
1260705,6.0884990526026,19.7721432819653,1718,1209655,"USAQUEN"
1263162,6.56012527073868,19.1946324542887,1026,1209647,"USAQUEN"
1263221,6.47138615574039,19.5263916286395,1975,1209737,"USAQUEN"
1263250,6.66376234121677,20.7537791553753,1171,1209808,"USAQUEN"
1263351,6.59376120301054,21.0738365399569,1958,1209879,"USAQUEN"
1263350,6.44574840378525,21.1054980330044,1966,1209879,"USAQUEN"
1264780,7.84908097937855,14.7671677370111,1103,1211374,"USAQUEN"
1264854,7.07582592149786,15.456703387538,1510,1211416,"USAQUEN"
1267118,7.96470437369484,18.4654085679069,774,1211618,"USAQUEN"
1265168,7.27998664568789,19.7604804471996,1578,1211783,"USAQUEN"
1265348,7.56778164349769,22.1997015918711,1052,1211979,"USAQUEN"
1265426,7.03415123345135,24.6643141260301,575,1212148,"USAQUEN"
1265519,7.51740605740984,25.3425464155426,1983,1212177,"USAQUEN"
1265631,7.36582336812764,27.6251391708131,1070,1212240,"USAQUEN"
1265685,7.00640390820407,27.5586409815098,1064,1210233,"USAQUEN"
1266771,8.39637424119084,14.6183396791859,1208,1213419,"USAQUEN"
1266750,8.74417302401561,14.1663508285292,1022,1213363,"USAQUEN"
1247123,8.94301172934403,15.1000012095079,702,1192665,"USAQUEN"
1266813,8.11025149450241,15.9396610809528,887,1213534,"USAQUEN"
1266917,8.41094436481719,16.2199111746074,2000,1213607,"USAQUEN"
1267211,8.34236588355551,19.1640583191938,789,1213891,"USAQUEN"
1267295,8.57455350197105,21.4070408582441,1747,1213949,"USAQUEN"
1267302,8.05429948827349,22.5320152911899,1361,1214002,"USAQUEN"
1267303,8.25002731748733,22.8863314915524,1358,1214002,"USAQUEN"
1267381,8.21012960577379,23.2426018598792,1955,1214037,"USAQUEN"
1267450,8.35197034059128,24.991070920249,1069,1214180,"USAQUEN"
1267439,8.07611873222639,24.2877149378261,1836,1214119,"USAQUEN"
1267657,8.54023475391615,27.6175575037807,1066,1214354,"USAQUEN"
1267703,8.16358611303906,28.4568502994655,1069,1214451,"USAQUEN"
1267860,8.96552746419601,29.5485190784832,1848,1214612,"USAQUEN"
1298524,9.35945753972985,13.2137742216249,1846,1247004,"USAQUEN"
1298585,9.43010962641022,14.7429054271326,1953,1247094,"USAQUEN"
1298675,9.88755871935306,15.6297812859834,745,1247132,"USAQUEN"
1298647,9.92754669661891,15.6323393845195,747,1247109,"USAQUEN"
1298659,9.10261605186622,15.3369262382044,1363,1247125,"USAQUEN"
1298773,9.81287648423586,18.3077477875423,1807,1247246,"USAQUEN"
1299649,9.99109148293765,18.9917009297894,1800,1247247,"USAQUEN"
1298903,9.76780606633364,20.54186049015,927,1247380,"USAQUEN"
1299039,9.51061656687531,23.3347309635814,573,1247514,"USAQUEN"
1299029,9.81583899957735,23.1067253967607,554,1247516,"USAQUEN"
1299116,9.48557057848492,27.2782736311737,1016,1247641,"USAQUEN"
1299712,10.6001881322989,19.314542611303,1631,1248233,"USAQUEN"
1299732,10.1202589711152,19.0945035147781,1670,1248267,"USAQUEN"
1299747,10.5904459344686,19.3584805220006,1989,1248229,"USAQUEN"
